image = 00259; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x = 1308; y = 489; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x = 1317; y = 764; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x = 1325; y = 423; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  160; y = 381; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  207; y = 421; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  208; y = 654; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  301; y = 366; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  371; y = 795; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  376; y = 387; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  519; y = 376; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  561; y = 458; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  679; y = 324; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  745; y = 232; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  752; y = 449; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  812; y = 552; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  848; y = 583; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  855; y = 269; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  901; y = 421; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  934; y =  82; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00259; scale_factor = 1.87460; x =  954; y = 320; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 0.76538; x = 1205; y = 640; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 0.76538; x =  919; y = 787; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x = 1295; y = 795; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x =  254; y = 286; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x =  415; y = 322; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x =  543; y = 497; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x =  892; y = 672; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.19782; x =  913; y = 254; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x = 1031; y = 438; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  103; y = 466; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x = 1163; y = 589; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x = 1271; y = 515; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  171; y = 415; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  208; y = 212; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  312; y = 543; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  372; y = 462; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  437; y = 499; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  532; y = 689; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  573; y = 347; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  635; y = 795; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00260; scale_factor = 1.87460; x =  881; y = 677; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 0.76538; x = 1055; y = 658; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 0.76538; x =  437; y = 666; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.19782; x = 1009; y = 498; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.19782; x =  166; y = 415; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.19782; x =  574; y = 491; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x = 1003; y = 478; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x = 1007; y = 161; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  105; y = 477; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x = 1074; y = 249; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x = 1172; y = 588; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  143; y = 365; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  206; y = 679; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  264; y = 481; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  317; y = 424; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  381; y = 524; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =   47; y = 744; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =   50; y = 313; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  593; y = 486; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  639; y = 213; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  847; y = 528; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  847; y =  54; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  848; y = 421; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00261; scale_factor = 1.87460; x =  921; y = 649; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 0.31250; x = 1309; y = 213; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 0.76538; x = 1063; y = 538; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 0.76538; x = 1227; y = 457; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x = 1163; y = 664; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  117; y = 726; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  165; y = 577; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  669; y = 736; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  763; y = 651; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  875; y = 517; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =   94; y = 747; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.19782; x =  996; y = 167; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1063; y = 584; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1115; y =  57; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1157; y = 528; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1253; y = 573; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  127; y = 560; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1326; y = 754; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x = 1328; y = 163; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  167; y = 403; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  334; y = 526; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  376; y = 506; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  512; y = 796; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  579; y = 161; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  583; y = 405; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  618; y = 754; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  633; y =  48; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  706; y = 384; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  730; y = 419; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  737; y = 409; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  822; y = 298; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00262; scale_factor = 1.87460; x =  852; y = 318; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 0.48906; x =  438; y = 410; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 0.76538; x =  517; y = 273; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 0.76538; x =  898; y = 172; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.19782; x =  247; y = 332; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.19782; x =  511; y = 166; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.19782; x =  776; y = 329; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x = 1011; y = 164; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x = 1054; y = 742; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x = 1258; y = 194; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x = 1274; y = 359; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x = 1276; y = 689; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  316; y =  96; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =   40; y = 689; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 319; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  531; y = 270; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  533; y = 322; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =   57; y = 151; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  685; y = 162; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  751; y = 165; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.48906; x =  526; y = 503; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x = 1054; y = 406; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x = 1310; y = 262; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  134; y = 166; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  476; y = 463; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  616; y = 567; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  655; y = 131; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x = 1343; y = 729; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  986; y = 664; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  996; y = 335; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  999; y =  73; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x = 1065; y = 427; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x = 1065; y = 716; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x = 1161; y = 743; confidence = 0.08; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
