p = 0.168000; confidence = 0.440000; image = 0; scale_factor = 0.979780; x = 959; y = 294
p = 0.187700; confidence = 0.460000; image = 88; scale_factor = 0.816480; x = 487; y = 247
p = 0.160200; confidence = 0.400000; image = 88; scale_factor = 0.979780; x = 486; y = 248
p = 0.129600; confidence = 0.400000; image = 88; scale_factor = 1.175730; x = 415; y = 311
p = 0.127600; confidence = 0.500000; image = 88; scale_factor = 2.031660; x = 342; y = 387
p = 0.104700; confidence = 0.410000; image = 89; scale_factor = 1.175730; x = 264; y = 311
p = 0.219000; confidence = 0.510000; image = 89; scale_factor = 2.031660; x = 216; y = 275
p = 0.219000; confidence = 0.500000; image = 89; scale_factor = 2.031660; x = 216; y = 275
p = 0.254600; confidence = 0.510000; image = 89; scale_factor = 2.031660; x = 312; y = 298
p = 0.190300; confidence = 0.500000; image = 90; scale_factor = 0.816480; x = 1303; y = 238
p = 0.992300; confidence = 0.760000; image = 90; scale_factor = 1.175730; x = 787; y = 281
p = 0.854900; confidence = 0.670000; image = 90; scale_factor = 1.175730; x = 787; y = 283
p = 0.854900; confidence = 0.660000; image = 90; scale_factor = 1.175730; x = 788; y = 282
p = 0.987200; confidence = 0.870000; image = 90; scale_factor = 1.410880; x = 787; y = 281
p = 0.987200; confidence = 0.840000; image = 90; scale_factor = 1.410880; x = 790; y = 281
p = 0.987200; confidence = 0.850000; image = 90; scale_factor = 1.410880; x = 788; y = 281
p = 0.128100; confidence = 0.500000; image = 90; scale_factor = 2.031660; x = 1228; y = 273
p = 0.131400; confidence = 0.450000; image = 91; scale_factor = 0.816480; x = 898; y = 291
p = 0.160200; confidence = 0.420000; image = 91; scale_factor = 0.979780; x = 479; y = 297
p = 0.111100; confidence = 0.470000; image = 91; scale_factor = 0.979780; x = 899; y = 292
p = 0.568300; confidence = 0.510000; image = 91; scale_factor = 1.175730; x = 476; y = 302
p = 0.996900; confidence = 0.760000; image = 91; scale_factor = 1.410880; x = 478; y = 299
p = 0.996900; confidence = 0.780000; image = 91; scale_factor = 1.410880; x = 479; y = 297
p = 0.995200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 297
p = 0.935800; confidence = 0.700000; image = 91; scale_factor = 1.410880; x = 480; y = 296
p = 0.935800; confidence = 0.690000; image = 91; scale_factor = 1.410880; x = 481; y = 300
p = 0.995200; confidence = 0.740000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.995200; confidence = 0.730000; image = 91; scale_factor = 1.410880; x = 895; y = 295
p = 0.995700; confidence = 0.870000; image = 91; scale_factor = 1.693050; x = 480; y = 296
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 0.177200; confidence = 0.510000; image = 91; scale_factor = 1.693050; x = 427; y = 331
p = 1.000000; confidence = 0.900000; image = 91; scale_factor = 1.693050; x = 479; y = 298
p = 1.000000; confidence = 0.920000; image = 91; scale_factor = 1.693050; x = 480; y = 298
p = 1.000000; confidence = 0.930000; image = 91; scale_factor = 1.693050; x = 896; y = 295
p = 0.993500; confidence = 0.860000; image = 91; scale_factor = 1.693050; x = 896; y = 298
p = 0.122600; confidence = 0.520000; image = 91; scale_factor = 1.693050; x = 1159; y = 395
p = 0.263100; confidence = 0.560000; image = 91; scale_factor = 2.031660; x = 476; y = 294
p = 0.875900; confidence = 0.630000; image = 91; scale_factor = 2.031660; x = 483; y = 294
p = 0.822200; confidence = 0.670000; image = 91; scale_factor = 2.031660; x = 894; y = 293
p = 0.154400; confidence = 0.500000; image = 92; scale_factor = 0.567000; x = 1076; y = 424
p = 0.154400; confidence = 0.520000; image = 92; scale_factor = 0.567000; x = 1077; y = 421
p = 0.988800; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.801400; confidence = 0.700000; image = 92; scale_factor = 0.680400; x = 1075; y = 421
p = 0.988800; confidence = 0.730000; image = 92; scale_factor = 0.680400; x = 1073; y = 423
p = 0.815700; confidence = 0.630000; image = 92; scale_factor = 0.816480; x = 1065; y = 422
p = 0.815700; confidence = 0.670000; image = 92; scale_factor = 0.816480; x = 1079; y = 422
p = 0.815700; confidence = 0.660000; image = 92; scale_factor = 0.816480; x = 1080; y = 422
p = 0.156100; confidence = 0.530000; image = 92; scale_factor = 0.979780; x = 1080; y = 420
p = 0.194300; confidence = 0.510000; image = 92; scale_factor = 1.175730; x = 835; y = 167
p = 0.170900; confidence = 0.510000; image = 92; scale_factor = 1.693050; x = 340; y = 328
p = 0.170900; confidence = 0.510000; image = 92; scale_factor = 1.693050; x = 397; y = 327
p = 0.997300; confidence = 0.740000; image = 93; scale_factor = 0.680400; x = 1004; y = 395
p = 0.943400; confidence = 0.680000; image = 93; scale_factor = 0.680400; x = 1007; y = 391
p = 1.000000; confidence = 0.920000; image = 93; scale_factor = 0.816480; x = 1002; y = 395
p = 0.997700; confidence = 0.860000; image = 93; scale_factor = 0.816480; x = 1008; y = 393
p = 0.997700; confidence = 0.870000; image = 93; scale_factor = 0.816480; x = 1005; y = 396
p = 0.948200; confidence = 0.670000; image = 93; scale_factor = 0.816480; x = 1014; y = 398
p = 0.997000; confidence = 0.760000; image = 93; scale_factor = 0.979780; x = 1002; y = 391
p = 0.148700; confidence = 0.510000; image = 93; scale_factor = 0.979780; x = 534; y = 402
p = 0.148700; confidence = 0.550000; image = 93; scale_factor = 0.979780; x = 532; y = 406
p = 0.937900; confidence = 0.650000; image = 93; scale_factor = 0.979780; x = 995; y = 397
p = 0.785300; confidence = 0.670000; image = 93; scale_factor = 0.979780; x = 1007; y = 404
p = 0.152700; confidence = 0.410000; image = 94; scale_factor = 0.567000; x = 379; y = 285
p = 0.361800; confidence = 0.500000; image = 94; scale_factor = 0.979780; x = 210; y = 369
p = 0.274200; confidence = 0.500000; image = 94; scale_factor = 2.031660; x = 1050; y = 264
p = 0.274200; confidence = 0.500000; image = 94; scale_factor = 2.031660; x = 1049; y = 263
p = 0.141600; confidence = 0.520000; image = 95; scale_factor = 0.567000; x = 359; y = 458
p = 0.136200; confidence = 0.400000; image = 95; scale_factor = 1.175730; x = 1071; y = 268
p = 0.170900; confidence = 0.510000; image = 95; scale_factor = 1.410880; x = 540; y = 208
p = 0.127600; confidence = 0.510000; image = 95; scale_factor = 2.031660; x = 335; y = 374
p = 0.269100; confidence = 0.510000; image = 96; scale_factor = 1.175730; x = 514; y = 198
p = 0.170900; confidence = 0.530000; image = 96; scale_factor = 1.410880; x = 506; y = 189
p = 0.385600; confidence = 0.510000; image = 97; scale_factor = 0.393750; x = 1035; y = 299
p = 0.130500; confidence = 0.450000; image = 97; scale_factor = 0.472500; x = 1041; y = 294
p = 0.132600; confidence = 0.500000; image = 97; scale_factor = 2.031660; x = 494; y = 337
p = 0.763800; confidence = 0.670000; image = 98; scale_factor = 0.979780; x = 754; y = 370
p = 0.763800; confidence = 0.620000; image = 98; scale_factor = 0.979780; x = 754; y = 373
p = 0.140500; confidence = 0.600000; image = 98; scale_factor = 0.979780; x = 752; y = 371
p = 0.763800; confidence = 0.680000; image = 98; scale_factor = 0.979780; x = 751; y = 375
p = 0.104700; confidence = 0.440000; image = 98; scale_factor = 1.175730; x = 229; y = 270
p = 0.124700; confidence = 0.430000; image = 98; scale_factor = 1.175730; x = 359; y = 317
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 753; y = 373
p = 1.000000; confidence = 0.970000; image = 98; scale_factor = 1.175730; x = 751; y = 370
p = 1.000000; confidence = 0.920000; image = 98; scale_factor = 1.175730; x = 754; y = 372
p = 0.239700; confidence = 0.500000; image = 98; scale_factor = 1.410880; x = 502; y = 340
p = 0.968500; confidence = 0.760000; image = 98; scale_factor = 1.410880; x = 750; y = 370
p = 0.968500; confidence = 0.780000; image = 98; scale_factor = 1.410880; x = 753; y = 370
p = 0.970500; confidence = 0.860000; image = 98; scale_factor = 1.410880; x = 753; y = 369
p = 0.283200; confidence = 0.510000; image = 98; scale_factor = 1.693050; x = 231; y = 270
p = 0.219000; confidence = 0.560000; image = 98; scale_factor = 2.031660; x = 232; y = 270
p = 0.219000; confidence = 0.540000; image = 98; scale_factor = 2.031660; x = 230; y = 271
p = 0.165200; confidence = 0.560000; image = 99; scale_factor = 0.816480; x = 737; y = 373
p = 0.763800; confidence = 0.660000; image = 99; scale_factor = 0.979780; x = 744; y = 371
p = 0.763800; confidence = 0.690000; image = 99; scale_factor = 0.979780; x = 743; y = 367
p = 0.986000; confidence = 0.770000; image = 99; scale_factor = 0.979780; x = 743; y = 371
p = 0.986000; confidence = 0.740000; image = 99; scale_factor = 0.979780; x = 744; y = 372
p = 1.000000; confidence = 0.940000; image = 99; scale_factor = 1.175730; x = 743; y = 371
p = 0.983300; confidence = 0.870000; image = 99; scale_factor = 1.175730; x = 744; y = 372
p = 0.117900; confidence = 0.540000; image = 99; scale_factor = 1.410880; x = 1168; y = 234
p = 0.108900; confidence = 0.470000; image = 100; scale_factor = 0.567000; x = 1130; y = 306
p = 0.181000; confidence = 0.400000; image = 100; scale_factor = 0.816480; x = 347; y = 301
p = 0.347500; confidence = 0.560000; image = 100; scale_factor = 1.693050; x = 1079; y = 316
p = 0.347500; confidence = 0.530000; image = 100; scale_factor = 1.693050; x = 1078; y = 315
p = 0.347500; confidence = 0.530000; image = 100; scale_factor = 1.693050; x = 1079; y = 318
p = 0.297800; confidence = 0.610000; image = 100; scale_factor = 1.693050; x = 1256; y = 440
p = 0.130500; confidence = 0.490000; image = 101; scale_factor = 0.472500; x = 1022; y = 304
p = 0.166200; confidence = 0.440000; image = 101; scale_factor = 0.567000; x = 1016; y = 308
p = 1.000000; confidence = 0.900000; image = 101; scale_factor = 0.680400; x = 1067; y = 377
p = 0.997400; confidence = 0.850000; image = 101; scale_factor = 0.680400; x = 1067; y = 385
p = 0.997400; confidence = 0.870000; image = 101; scale_factor = 0.680400; x = 1067; y = 382
p = 0.997500; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1069; y = 377
p = 0.997500; confidence = 0.760000; image = 101; scale_factor = 0.816480; x = 1070; y = 384
p = 0.160200; confidence = 0.460000; image = 101; scale_factor = 0.979780; x = 420; y = 297
p = 0.104700; confidence = 0.410000; image = 101; scale_factor = 1.175730; x = 174; y = 277
p = 0.129600; confidence = 0.470000; image = 101; scale_factor = 1.175730; x = 440; y = 303
p = 0.360400; confidence = 0.520000; image = 101; scale_factor = 1.175730; x = 503; y = 320
p = 0.360400; confidence = 0.520000; image = 101; scale_factor = 1.175730; x = 504; y = 320
p = 0.269600; confidence = 0.500000; image = 101; scale_factor = 1.175730; x = 825; y = 358
p = 0.239700; confidence = 0.500000; image = 101; scale_factor = 1.410880; x = 503; y = 320
p = 0.123700; confidence = 0.520000; image = 101; scale_factor = 1.693050; x = 823; y = 355
p = 0.139200; confidence = 0.510000; image = 101; scale_factor = 2.031660; x = 1025; y = 356
p = 0.113200; confidence = 0.510000; image = 102; scale_factor = 1.175730; x = 696; y = 344
p = 0.113200; confidence = 0.510000; image = 102; scale_factor = 1.175730; x = 697; y = 342
p = 0.169800; confidence = 0.550000; image = 102; scale_factor = 1.410880; x = 1165; y = 386
p = 0.188000; confidence = 0.520000; image = 102; scale_factor = 2.031660; x = 1165; y = 285
p = 0.152700; confidence = 0.490000; image = 103; scale_factor = 0.567000; x = 366; y = 301
p = 0.988800; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1014; y = 420
p = 0.988800; confidence = 0.710000; image = 103; scale_factor = 0.680400; x = 1023; y = 421
p = 0.988800; confidence = 0.740000; image = 103; scale_factor = 0.680400; x = 1019; y = 421
p = 1.000000; confidence = 0.910000; image = 103; scale_factor = 0.816480; x = 1023; y = 417
p = 0.990400; confidence = 0.850000; image = 103; scale_factor = 0.816480; x = 1022; y = 416
p = 1.000000; confidence = 0.900000; image = 103; scale_factor = 0.816480; x = 1023; y = 419
p = 0.990400; confidence = 0.870000; image = 103; scale_factor = 0.816480; x = 1019; y = 418
p = 0.987600; confidence = 0.710000; image = 103; scale_factor = 0.979780; x = 1023; y = 412
p = 0.987600; confidence = 0.770000; image = 103; scale_factor = 0.979780; x = 1028; y = 420
p = 0.179100; confidence = 0.500000; image = 103; scale_factor = 1.410880; x = 1069; y = 237
p = 0.171500; confidence = 0.520000; image = 103; scale_factor = 1.693050; x = 1297; y = 306
p = 0.189500; confidence = 0.500000; image = 103; scale_factor = 2.031660; x = 837; y = 299
p = 0.189500; confidence = 0.540000; image = 103; scale_factor = 2.031660; x = 915; y = 313
p = 0.763800; confidence = 0.640000; image = 104; scale_factor = 0.979780; x = 779; y = 376
p = 0.140500; confidence = 0.590000; image = 104; scale_factor = 0.979780; x = 781; y = 372
p = 0.140500; confidence = 0.560000; image = 104; scale_factor = 0.979780; x = 780; y = 375
p = 0.140500; confidence = 0.560000; image = 104; scale_factor = 0.979780; x = 780; y = 375
p = 0.983300; confidence = 0.860000; image = 104; scale_factor = 1.175730; x = 779; y = 373
p = 0.983300; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 373
p = 0.983300; confidence = 0.870000; image = 104; scale_factor = 1.175730; x = 781; y = 376
p = 0.968500; confidence = 0.780000; image = 104; scale_factor = 1.410880; x = 777; y = 374
p = 0.169500; confidence = 0.520000; image = 105; scale_factor = 0.680400; x = 969; y = 444
p = 0.169500; confidence = 0.570000; image = 105; scale_factor = 0.680400; x = 967; y = 442
p = 0.169500; confidence = 0.510000; image = 105; scale_factor = 0.680400; x = 973; y = 444
p = 0.169500; confidence = 0.550000; image = 105; scale_factor = 0.680400; x = 970; y = 444
p = 0.989700; confidence = 0.710000; image = 105; scale_factor = 0.816480; x = 975; y = 441
p = 0.989700; confidence = 0.740000; image = 105; scale_factor = 0.816480; x = 970; y = 440
p = 0.990400; confidence = 0.830000; image = 105; scale_factor = 0.816480; x = 972; y = 438
p = 0.987600; confidence = 0.780000; image = 105; scale_factor = 0.979780; x = 977; y = 435
p = 0.988400; confidence = 0.850000; image = 105; scale_factor = 0.979780; x = 974; y = 441
p = 0.988400; confidence = 0.830000; image = 105; scale_factor = 0.979780; x = 974; y = 440
p = 0.988400; confidence = 0.890000; image = 105; scale_factor = 0.979780; x = 972; y = 440
p = 0.115400; confidence = 0.500000; image = 105; scale_factor = 1.175730; x = 323; y = 442
p = 0.126100; confidence = 0.520000; image = 105; scale_factor = 1.175730; x = 972; y = 449
p = 0.171500; confidence = 0.560000; image = 105; scale_factor = 1.693050; x = 1279; y = 267
p = 0.101500; confidence = 0.520000; image = 106; scale_factor = 0.567000; x = 874; y = 473
p = 0.732600; confidence = 0.670000; image = 106; scale_factor = 0.816480; x = 882; y = 416
p = 0.168300; confidence = 0.520000; image = 106; scale_factor = 0.816480; x = 338; y = 414
p = 0.732600; confidence = 0.630000; image = 106; scale_factor = 0.816480; x = 884; y = 414
p = 0.981400; confidence = 0.840000; image = 106; scale_factor = 0.979780; x = 885; y = 415
p = 0.981400; confidence = 0.820000; image = 106; scale_factor = 0.979780; x = 887; y = 414
p = 0.104700; confidence = 0.430000; image = 106; scale_factor = 1.175730; x = 183; y = 254
p = 0.638500; confidence = 0.630000; image = 106; scale_factor = 1.175730; x = 882; y = 420
p = 0.185700; confidence = 0.500000; image = 106; scale_factor = 1.693050; x = 998; y = 322
p = 0.342900; confidence = 0.580000; image = 107; scale_factor = 0.680400; x = 925; y = 395
p = 1.000000; confidence = 0.920000; image = 107; scale_factor = 0.816480; x = 925; y = 398
p = 0.996200; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 929; y = 399
p = 0.996200; confidence = 0.850000; image = 107; scale_factor = 0.816480; x = 926; y = 396
p = 0.996200; confidence = 0.860000; image = 107; scale_factor = 0.816480; x = 928; y = 396
p = 0.995400; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 926; y = 393
p = 1.000000; confidence = 0.900000; image = 107; scale_factor = 0.979780; x = 926; y = 402
p = 0.981400; confidence = 0.820000; image = 107; scale_factor = 0.979780; x = 932; y = 401
p = 0.638500; confidence = 0.640000; image = 107; scale_factor = 1.175730; x = 925; y = 408
p = 0.283200; confidence = 0.520000; image = 107; scale_factor = 1.693050; x = 206; y = 280
p = 0.127600; confidence = 0.570000; image = 107; scale_factor = 2.031660; x = 401; y = 359
p = 0.127600; confidence = 0.550000; image = 107; scale_factor = 2.031660; x = 401; y = 358
p = 0.124700; confidence = 0.420000; image = 108; scale_factor = 1.175730; x = 275; y = 296
p = 0.247900; confidence = 0.500000; image = 108; scale_factor = 1.693050; x = 868; y = 284
p = 0.141900; confidence = 0.400000; image = 109; scale_factor = 0.680400; x = 254; y = 261
p = 0.229600; confidence = 0.530000; image = 109; scale_factor = 1.175730; x = 693; y = 259
