# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 55
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00026.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00093.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00107.ppm
delta = 100
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00111.ppm
scale_factor = 1.00; image = 00117; x =  101; y = 101; confidence = 0.37; MISS
scale_factor = 1.00; image = 00236; x =  986; y = 227; confidence = 0.69; MISS
scale_factor = 1.00; image = 00236; x = 1103; y = 310; confidence = 0.57; MISS
scale_factor = 1.00; image = 00236; x = 1194; y = 302; confidence = 0.27; MISS
scale_factor = 1.00; image = 00236; x = 1317; y = 359; confidence = 0.63; MISS
scale_factor = 1.00; image = 00236; x =   88; y = 453; confidence = 0.68; MISS
scale_factor = 1.00; image = 00236; x =  192; y = 417; confidence = 0.55; MISS
scale_factor = 1.00; image = 00236; x =  298; y = 396; confidence = 0.53; MISS
scale_factor = 1.00; image = 00236; x =  365; y = 346; confidence = 0.66; MISS
scale_factor = 1.00; image = 00236; x =  498; y = 400; confidence = 0.28; MISS
scale_factor = 1.00; image = 00236; x =  604; y = 399; confidence = 0.25; MISS
scale_factor = 1.00; image = 00236; x =  698; y = 396; confidence = 0.29; MISS
scale_factor = 1.00; image = 00236; x =  818; y = 437; confidence = 0.57; MISS
scale_factor = 1.00; image = 00236; x =  873; y = 344; confidence = 0.74; MISS
scale_factor = 1.00; image = 00236; x = 1018; y = 406; confidence = 0.36; MISS
scale_factor = 1.00; image = 00236; x = 1056; y = 410; confidence = 0.56; MISS
scale_factor = 1.00; image = 00229; x = 1289; y = 397; confidence = 0.90; HIT ***
scale_factor = 1.00; image = 00229; x = 1322; y = 403; confidence = 0.97; HIT ***
scale_factor = 1.00; image = 00236; x =  134; y = 543; confidence = 0.61; MISS
scale_factor = 1.00; image = 00236; x =  202; y = 507; confidence = 0.41; MISS
scale_factor = 1.00; image = 00236; x =  298; y = 500; confidence = 0.37; MISS
scale_factor = 1.00; image = 00236; x =  404; y = 493; confidence = 0.33; MISS
scale_factor = 1.00; image = 00236; x =  523; y = 466; confidence = 0.36; MISS
scale_factor = 1.00; image = 00236; x =  606; y = 497; confidence = 0.39; MISS
scale_factor = 1.00; image = 00236; x =  714; y = 477; confidence = 0.63; MISS
scale_factor = 1.00; image = 00236; x =  786; y = 500; confidence = 0.43; MISS
scale_factor = 1.00; image = 00236; x =  920; y = 460; confidence = 0.48; MISS
scale_factor = 1.00; image = 00236; x = 1003; y = 484; confidence = 0.42; MISS
scale_factor = 1.00; image = 00236; x = 1023; y = 443; confidence = 0.12; MISS
scale_factor = 1.00; image = 00236; x = 1155; y = 438; confidence = 0.45; MISS
scale_factor = 1.00; image = 00229; x = 1321; y = 412; confidence = 0.85; HIT ***
scale_factor = 1.00; image = 00236; x =  108; y = 592; confidence = 0.39; MISS
scale_factor = 1.00; image = 00236; x =  189; y = 598; confidence = 0.66; MISS
scale_factor = 1.00; image = 00236; x =  223; y = 591; confidence = 0.63; MISS
scale_factor = 1.00; image = 00236; x =  356; y = 593; confidence = 0.60; MISS
scale_factor = 1.00; image = 00236; x =  495; y = 594; confidence = 0.39; MISS
scale_factor = 1.00; image = 00236; x =  561; y = 661; confidence = 0.63; MISS
scale_factor = 1.00; image = 00236; x =  690; y = 546; confidence = 0.35; MISS
scale_factor = 1.00; image = 00236; x =  833; y = 516; confidence = 0.54; MISS
scale_factor = 1.00; image = 00236; x =  950; y = 518; confidence = 0.18; MISS
scale_factor = 1.00; image = 00236; x =  966; y = 510; confidence = 0.04; MISS
scale_factor = 1.00; image = 00236; x = 1099; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x = 1199; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x = 1299; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x =   99; y = 687; confidence = 0.49; MISS
scale_factor = 1.00; image = 00236; x =  165; y = 634; confidence = 0.80; MISS
scale_factor = 1.00; image = 00236; x =  303; y = 701; confidence = 0.43; MISS
scale_factor = 1.00; image = 00236; x =  400; y = 700; confidence = 0.34; MISS
scale_factor = 1.00; image = 00236; x =  504; y = 699; confidence = 0.63; MISS
scale_factor = 1.00; image = 00236; x =  528; y = 682; confidence = 0.59; MISS
scale_factor = 1.00; image = 00236; x =  662; y = 612; confidence = 0.08; MISS
scale_factor = 1.00; image = 00236; x =  799; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x =  899; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x =  999; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x = 1099; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x = 1199; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00236; x = 1299; y = 601; confidence = 0.00; MISS
### Current Image = 00229; Traffic signs searched =   18; Traffic signs found =   18; Best confidence = 0.896900; Percentage found = 100.00; HIT
### Current Image = 00229; Traffic signs searched =   19; Traffic signs found =   19; Best confidence = 0.970440; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00231.ppm
scale_factor = 1.00; image = 00238; x =  129; y = 126; confidence = 0.46; MISS
scale_factor = 1.00; image = 00238; x =  206; y =  10; confidence = 0.61; MISS
scale_factor = 1.00; image = 00238; x =  292; y =  99; confidence = 0.35; MISS
scale_factor = 1.00; image = 00238; x =  456; y =  46; confidence = 0.76; MISS
scale_factor = 1.00; image = 00238; x =  504; y = 124; confidence = 0.48; MISS
scale_factor = 1.00; image = 00238; x =  585; y = 118; confidence = 0.54; MISS
scale_factor = 1.00; image = 00238; x =  692; y =  96; confidence = 0.43; MISS
scale_factor = 1.00; image = 00238; x =  843; y = 100; confidence = 0.50; MISS
scale_factor = 1.00; image = 00238; x =  902; y =  97; confidence = 0.43; MISS
scale_factor = 1.00; image = 00238; x = 1005; y = 116; confidence = 0.54; MISS
scale_factor = 1.00; image = 00238; x = 1120; y = 104; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x = 1204; y = 101; confidence = 0.50; MISS
scale_factor = 1.00; image = 00238; x = 1297; y =  97; confidence = 0.84; MISS
scale_factor = 1.00; image = 00238; x =  148; y = 204; confidence = 0.43; MISS
scale_factor = 1.00; image = 00238; x =  219; y = 215; confidence = 0.30; MISS
scale_factor = 1.00; image = 00238; x =  307; y = 265; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x =  427; y = 130; confidence = 0.69; MISS
scale_factor = 1.00; image = 00238; x =  511; y = 195; confidence = 0.38; MISS
scale_factor = 1.00; image = 00238; x =  600; y = 200; confidence = 0.46; MISS
scale_factor = 1.00; image = 00238; x =  705; y = 170; confidence = 0.50; MISS
scale_factor = 1.00; image = 00238; x =  785; y = 207; confidence = 0.44; MISS
scale_factor = 1.00; image = 00238; x =  900; y = 200; confidence = 0.46; MISS
scale_factor = 1.00; image = 00238; x = 1017; y = 218; confidence = 0.49; MISS
scale_factor = 1.00; image = 00238; x = 1100; y = 200; confidence = 0.58; MISS
scale_factor = 1.00; image = 00238; x = 1179; y = 203; confidence = 0.62; MISS
scale_factor = 1.00; image = 00238; x = 1287; y = 173; confidence = 0.64; MISS
scale_factor = 1.00; image = 00238; x =  100; y = 300; confidence = 0.35; MISS
scale_factor = 1.00; image = 00238; x =  162; y = 299; confidence = 0.74; MISS
scale_factor = 1.00; image = 00238; x =  307; y = 308; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x =  403; y = 300; confidence = 0.21; MISS
scale_factor = 1.00; image = 00238; x =  509; y = 299; confidence = 0.33; MISS
scale_factor = 1.00; image = 00238; x =  626; y = 309; confidence = 0.61; MISS
scale_factor = 1.00; image = 00238; x =  626; y = 307; confidence = 0.64; MISS
scale_factor = 1.00; image = 00238; x =  813; y = 311; confidence = 0.47; MISS
scale_factor = 1.00; image = 00238; x =  913; y = 304; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x =  987; y = 306; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x = 1121; y = 336; confidence = 0.51; MISS
scale_factor = 1.00; image = 00238; x = 1189; y = 282; confidence = 0.49; MISS
scale_factor = 1.00; image = 00238; x = 1348; y = 315; confidence = 0.47; MISS
scale_factor = 1.00; image = 00238; x =  109; y = 426; confidence = 0.61; MISS
scale_factor = 1.00; image = 00238; x =  206; y = 402; confidence = 0.37; MISS
scale_factor = 1.00; image = 00238; x =  274; y = 372; confidence = 0.46; MISS
scale_factor = 1.00; image = 00238; x =  398; y = 401; confidence = 0.25; MISS
scale_factor = 1.00; image = 00238; x =  483; y = 428; confidence = 0.48; MISS
scale_factor = 1.00; image = 00238; x =  586; y = 398; confidence = 0.35; MISS
scale_factor = 1.00; image = 00238; x =  672; y = 440; confidence = 0.45; MISS
scale_factor = 1.00; image = 00238; x =  816; y = 410; confidence = 0.39; MISS
scale_factor = 1.00; image = 00238; x =  889; y = 391; confidence = 0.57; MISS
scale_factor = 1.00; image = 00238; x = 1006; y = 389; confidence = 0.29; MISS
scale_factor = 1.00; image = 00231; x = 1163; y = 420; confidence = 0.97; HIT ***
scale_factor = 1.00; image = 00231; x = 1167; y = 416; confidence = 0.91; HIT ***
scale_factor = 1.00; image = 00238; x = 1294; y = 366; confidence = 0.40; MISS
scale_factor = 1.00; image = 00238; x =   79; y = 492; confidence = 0.80; MISS
scale_factor = 1.00; image = 00238; x =  181; y = 482; confidence = 0.71; MISS
scale_factor = 1.00; image = 00238; x =  309; y = 560; confidence = 0.60; MISS
scale_factor = 1.00; image = 00238; x =  364; y = 557; confidence = 0.65; MISS
scale_factor = 1.00; image = 00238; x =  502; y = 489; confidence = 0.35; MISS
scale_factor = 1.00; image = 00238; x =  600; y = 500; confidence = 0.17; MISS
scale_factor = 1.00; image = 00238; x =  714; y = 495; confidence = 0.37; MISS
scale_factor = 1.00; image = 00238; x =  764; y = 414; confidence = 0.55; MISS
scale_factor = 1.00; image = 00238; x =  924; y = 437; confidence = 0.41; MISS
scale_factor = 1.00; image = 00238; x =  932; y = 433; confidence = 0.11; MISS
scale_factor = 1.00; image = 00238; x = 1094; y = 527; confidence = 0.67; MISS
scale_factor = 1.00; image = 00231; x = 1161; y = 419; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00238; x = 1297; y = 526; confidence = 0.42; MISS
scale_factor = 1.00; image = 00238; x =   90; y = 595; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x =  171; y = 615; confidence = 0.52; MISS
scale_factor = 1.00; image = 00238; x =  288; y = 585; confidence = 0.68; MISS
scale_factor = 1.00; image = 00238; x =  364; y = 558; confidence = 0.64; MISS
scale_factor = 1.00; image = 00238; x =  511; y = 614; confidence = 0.51; MISS
scale_factor = 1.00; image = 00238; x =  570; y = 573; confidence = 0.61; MISS
scale_factor = 1.00; image = 00238; x =  654; y = 542; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  799; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  899; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x = 1087; y = 565; confidence = 0.03; MISS
scale_factor = 1.00; image = 00238; x = 1093; y = 528; confidence = 0.64; MISS
scale_factor = 1.00; image = 00238; x = 1219; y = 586; confidence = 0.41; MISS
scale_factor = 1.00; image = 00238; x = 1288; y = 581; confidence = 0.40; MISS
scale_factor = 1.00; image = 00238; x =   94; y = 698; confidence = 0.64; MISS
scale_factor = 1.00; image = 00238; x =  203; y = 701; confidence = 0.22; MISS
scale_factor = 1.00; image = 00238; x =  363; y = 627; confidence = 0.68; MISS
scale_factor = 1.00; image = 00238; x =  404; y = 672; confidence = 0.57; MISS
scale_factor = 1.00; image = 00238; x =  510; y = 613; confidence = 0.53; MISS
scale_factor = 1.00; image = 00238; x =  599; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  699; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  799; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  899; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x =  999; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00238; x = 1180; y = 710; confidence = 0.47; MISS
scale_factor = 1.00; image = 00238; x = 1188; y = 729; confidence = 0.47; MISS
scale_factor = 1.00; image = 00238; x = 1297; y = 733; confidence = 0.43; MISS
### Current Image = 00231; Traffic signs searched =   20; Traffic signs found =   20; Best confidence = 0.980534; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00240.ppm
scale_factor = 1.00; image = 00246; x =   97; y = 113; confidence = 0.40; MISS
scale_factor = 1.00; image = 00246; x =  188; y = 146; confidence = 0.60; MISS
scale_factor = 1.00; image = 00246; x =  328; y = 118; confidence = 0.79; MISS
scale_factor = 1.00; image = 00246; x =  416; y =  83; confidence = 0.69; MISS
scale_factor = 1.00; image = 00246; x =  508; y = 119; confidence = 0.43; MISS
scale_factor = 1.00; image = 00246; x =  587; y = 106; confidence = 0.45; MISS
scale_factor = 1.00; image = 00246; x =  710; y = 103; confidence = 0.42; MISS
scale_factor = 1.00; image = 00246; x =  814; y =  73; confidence = 0.56; MISS
scale_factor = 1.00; image = 00246; x =  990; y =  85; confidence = 0.74; MISS
scale_factor = 1.00; image = 00246; x =  988; y =  85; confidence = 0.76; MISS
scale_factor = 1.00; image = 00246; x = 1102; y =  92; confidence = 0.80; MISS
scale_factor = 1.00; image = 00246; x = 1193; y =  94; confidence = 0.82; MISS
scale_factor = 1.00; image = 00246; x = 1304; y =  94; confidence = 0.69; MISS
scale_factor = 1.00; image = 00246; x =   87; y = 206; confidence = 0.59; MISS
scale_factor = 1.00; image = 00246; x =  216; y = 227; confidence = 0.49; MISS
scale_factor = 1.00; image = 00246; x =  288; y = 179; confidence = 0.66; MISS
scale_factor = 1.00; image = 00246; x =  412; y = 225; confidence = 0.47; MISS
scale_factor = 1.00; image = 00246; x =  463; y = 217; confidence = 0.58; MISS
scale_factor = 1.00; image = 00246; x =  604; y = 219; confidence = 0.44; MISS
scale_factor = 1.00; image = 00246; x =  712; y = 187; confidence = 0.64; MISS
scale_factor = 1.00; image = 00246; x =  804; y = 195; confidence = 0.29; MISS
scale_factor = 1.00; image = 00246; x =  883; y = 195; confidence = 0.48; MISS
scale_factor = 1.00; image = 00246; x = 1003; y = 213; confidence = 0.44; MISS
scale_factor = 1.00; image = 00246; x = 1110; y = 191; confidence = 0.46; MISS
scale_factor = 1.00; image = 00246; x = 1180; y = 208; confidence = 0.63; MISS
scale_factor = 1.00; image = 00246; x = 1280; y = 193; confidence = 0.41; MISS
scale_factor = 1.00; image = 00246; x =   73; y = 347; confidence = 0.59; MISS
scale_factor = 1.00; image = 00246; x =  170; y = 317; confidence = 0.49; MISS
scale_factor = 1.00; image = 00246; x =  304; y = 322; confidence = 0.65; MISS
scale_factor = 1.00; image = 00246; x =  396; y = 306; confidence = 0.27; MISS
scale_factor = 1.00; image = 00246; x =  507; y = 302; confidence = 0.31; MISS
scale_factor = 1.00; image = 00246; x =  635; y = 318; confidence = 0.64; MISS
scale_factor = 1.00; image = 00246; x =  694; y = 306; confidence = 0.43; MISS
scale_factor = 1.00; image = 00246; x =  804; y = 315; confidence = 0.52; MISS
scale_factor = 1.00; image = 00246; x =  915; y = 296; confidence = 0.59; MISS
scale_factor = 1.00; image = 00246; x =  991; y = 299; confidence = 0.51; MISS
scale_factor = 1.00; image = 00246; x = 1102; y = 311; confidence = 0.51; MISS
scale_factor = 1.00; image = 00246; x = 1164; y = 296; confidence = 0.40; MISS
scale_factor = 1.00; image = 00246; x = 1279; y = 264; confidence = 0.41; MISS
scale_factor = 1.00; image = 00246; x =  113; y = 366; confidence = 0.55; MISS
scale_factor = 1.00; image = 00246; x =  182; y = 415; confidence = 0.54; MISS
scale_factor = 1.00; image = 00246; x =  278; y = 377; confidence = 0.48; MISS
scale_factor = 1.00; image = 00246; x =  419; y = 381; confidence = 0.68; MISS
scale_factor = 1.00; image = 00246; x =  422; y = 384; confidence = 0.66; MISS
scale_factor = 1.00; image = 00246; x =  645; y = 357; confidence = 0.64; MISS
scale_factor = 1.00; image = 00246; x =  647; y = 360; confidence = 0.59; MISS
scale_factor = 1.00; image = 00240; x =  861; y = 416; confidence = 0.76; HIT ***
scale_factor = 1.00; image = 00240; x =  862; y = 414; confidence = 0.74; HIT ***
scale_factor = 1.00; image = 00246; x = 1040; y = 389; confidence = 0.46; MISS
scale_factor = 1.00; image = 00246; x = 1110; y = 385; confidence = 0.44; MISS
scale_factor = 1.00; image = 00246; x = 1190; y = 390; confidence = 0.50; MISS
scale_factor = 1.00; image = 00246; x = 1326; y = 392; confidence = 0.26; MISS
scale_factor = 1.00; image = 00246; x =  108; y = 503; confidence = 0.33; MISS
scale_factor = 1.00; image = 00246; x =  184; y = 414; confidence = 0.58; MISS
scale_factor = 1.00; image = 00246; x =  295; y = 412; confidence = 0.35; MISS
scale_factor = 1.00; image = 00246; x =  446; y = 489; confidence = 0.68; MISS
scale_factor = 1.00; image = 00246; x =  448; y = 489; confidence = 0.68; MISS
scale_factor = 1.00; image = 00246; x =  622; y = 436; confidence = 0.57; MISS
scale_factor = 1.00; image = 00246; x =  615; y = 457; confidence = 0.32; MISS
scale_factor = 1.00; image = 00240; x =  860; y = 425; confidence = 0.67; HIT ***
scale_factor = 1.00; image = 00246; x =  922; y = 495; confidence = 0.46; MISS
scale_factor = 1.00; image = 00246; x =  956; y = 537; confidence = 0.47; MISS
scale_factor = 1.00; image = 00246; x = 1106; y = 443; confidence = 0.72; MISS
scale_factor = 1.00; image = 00246; x = 1207; y = 500; confidence = 0.74; MISS
scale_factor = 1.00; image = 00246; x = 1308; y = 497; confidence = 0.76; MISS
scale_factor = 1.00; image = 00246; x =   97; y = 666; confidence = 0.55; MISS
scale_factor = 1.00; image = 00246; x =  101; y = 604; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  299; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  475; y = 539; confidence = 0.06; MISS
scale_factor = 1.00; image = 00246; x =  519; y = 545; confidence = 0.30; MISS
scale_factor = 1.00; image = 00246; x =  523; y = 543; confidence = 0.40; MISS
scale_factor = 1.00; image = 00246; x =  699; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  799; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  954; y = 538; confidence = 0.45; MISS
scale_factor = 1.00; image = 00246; x = 1011; y = 582; confidence = 0.46; MISS
scale_factor = 1.00; image = 00246; x = 1105; y = 590; confidence = 0.28; MISS
scale_factor = 1.00; image = 00246; x = 1231; y = 543; confidence = 0.63; MISS
scale_factor = 1.00; image = 00246; x = 1319; y = 562; confidence = 0.67; MISS
scale_factor = 1.00; image = 00246; x =  100; y = 704; confidence = 0.50; MISS
scale_factor = 1.00; image = 00246; x =  199; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  299; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  399; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  499; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  599; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  699; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  799; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00246; x =  899; y = 601; confidence = 0.00; MISS
