# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 56
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00019.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
delta = 134
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00075.ppm
scale_factor = 0.75; image = 00082; x =  154; y = 180; confidence = 0.55; MISS
scale_factor = 0.75; image = 00293; x =  154; y = 280; confidence = 0.26; MISS
scale_factor = 0.75; image = 00293; x =  248; y = 314; confidence = 0.36; MISS
scale_factor = 0.75; image = 00293; x =  460; y = 208; confidence = 0.62; MISS
scale_factor = 0.75; image = 00293; x =  596; y = 193; confidence = 0.63; MISS
scale_factor = 0.75; image = 00293; x =  656; y = 232; confidence = 0.58; MISS
scale_factor = 0.75; image = 00293; x =  819; y = 257; confidence = 0.65; MISS
scale_factor = 0.75; image = 00293; x =  820; y = 295; confidence = 0.55; MISS
scale_factor = 0.75; image = 00293; x = 1078; y = 279; confidence = 0.11; MISS
scale_factor = 0.75; image = 00293; x = 1206; y = 268; confidence = 0.22; MISS
scale_factor = 0.75; image = 00293; x = 1338; y = 264; confidence = 0.23; MISS
scale_factor = 0.75; image = 00293; x =  106; y = 363; confidence = 0.43; MISS
scale_factor = 0.75; image = 00293; x =  212; y = 370; confidence = 0.41; MISS
scale_factor = 0.75; image = 00293; x =  383; y = 409; confidence = 0.34; MISS
scale_factor = 0.75; image = 00293; x =  614; y = 314; confidence = 0.58; MISS
scale_factor = 0.75; image = 00293; x =  612; y = 312; confidence = 0.57; MISS
scale_factor = 0.75; image = 00293; x =  777; y = 288; confidence = 0.56; MISS
scale_factor = 0.75; image = 00293; x =  906; y = 378; confidence = 0.48; MISS
scale_factor = 0.75; image = 00287; x = 1132; y = 410; confidence = 0.78; HIT ***
scale_factor = 0.75; image = 00287; x = 1132; y = 412; confidence = 0.73; HIT ***
scale_factor = 0.75; image = 00293; x = 1333; y = 396; confidence = 0.36; MISS
scale_factor = 0.75; image = 00293; x =  161; y = 508; confidence = 0.55; MISS
scale_factor = 0.75; image = 00293; x =  292; y = 592; confidence = 0.27; MISS
scale_factor = 0.75; image = 00293; x =  375; y = 536; confidence = 0.29; MISS
scale_factor = 0.75; image = 00293; x =  517; y = 468; confidence = 0.11; MISS
scale_factor = 0.75; image = 00293; x =  716; y = 432; confidence = 0.26; MISS
scale_factor = 0.75; image = 00293; x =  858; y = 464; confidence = 0.47; MISS
scale_factor = 0.75; image = 00293; x =  856; y = 462; confidence = 0.42; MISS
scale_factor = 0.75; image = 00287; x = 1124; y = 418; confidence = 0.64; HIT ***
scale_factor = 0.75; image = 00287; x = 1139; y = 422; confidence = 0.40; HIT ***
scale_factor = 0.75; image = 00293; x = 1338; y = 412; confidence = 0.04; MISS
scale_factor = 0.75; image = 00293; x =  141; y = 658; confidence = 0.28; MISS
scale_factor = 0.75; image = 00293; x =  245; y = 677; confidence = 0.35; MISS
scale_factor = 0.75; image = 00293; x =  299; y = 643; confidence = 0.14; MISS
scale_factor = 0.75; image = 00293; x =  474; y = 566; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x =  668; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x =  802; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x =  936; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x = 1070; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x = 1204; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00293; x = 1338; y = 538; confidence = 0.00; MISS
### Current Image = 00287; Traffic signs searched =   23; Traffic signs found =   23; Best confidence = 0.777217; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00293.ppm
scale_factor = 0.75; image = 00298; x =  138; y =  94; confidence = 0.21; MISS
scale_factor = 0.75; image = 00298; x =  276; y = 134; confidence = 0.37; MISS
scale_factor = 0.75; image = 00298; x =  400; y = 112; confidence = 0.21; MISS
scale_factor = 0.75; image = 00298; x =  502; y = 134; confidence = 0.39; MISS
scale_factor = 0.75; image = 00298; x =  720; y = 118; confidence = 0.47; MISS
scale_factor = 0.75; image = 00298; x =  740; y = 158; confidence = 0.41; MISS
scale_factor = 0.75; image = 00298; x =  898; y = 152; confidence = 0.47; MISS
scale_factor = 0.75; image = 00298; x = 1075; y = 128; confidence = 0.18; MISS
scale_factor = 0.75; image = 00298; x = 1174; y =  47; confidence = 0.44; MISS
scale_factor = 0.75; image = 00298; x = 1336; y = 118; confidence = 0.28; MISS
scale_factor = 0.75; image = 00293; x =   50; y = 360; confidence = 0.96; HIT ***
scale_factor = 0.75; image = 00298; x =  283; y = 314; confidence = 0.20; MISS
scale_factor = 0.75; image = 00298; x =  387; y = 274; confidence = 0.39; MISS
scale_factor = 0.75; image = 00298; x =  533; y = 291; confidence = 0.37; MISS
scale_factor = 0.75; image = 00298; x =  666; y = 261; confidence = 0.46; MISS
scale_factor = 0.75; image = 00298; x =  854; y = 265; confidence = 0.66; MISS
scale_factor = 0.75; image = 00298; x =  862; y = 258; confidence = 0.61; MISS
scale_factor = 0.75; image = 00298; x = 1052; y = 295; confidence = 0.06; MISS
scale_factor = 0.75; image = 00298; x = 1210; y = 262; confidence = 0.27; MISS
scale_factor = 0.75; image = 00298; x = 1346; y = 279; confidence = 0.29; MISS
scale_factor = 0.75; image = 00293; x =   50; y = 364; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00298; x =  270; y = 410; confidence = 0.26; MISS
scale_factor = 0.75; image = 00298; x =  340; y = 410; confidence = 0.33; MISS
scale_factor = 0.75; image = 00298; x =  548; y = 368; confidence = 0.60; MISS
scale_factor = 0.75; image = 00298; x =  674; y = 434; confidence = 0.52; MISS
scale_factor = 0.75; image = 00298; x =  788; y = 461; confidence = 0.66; MISS
scale_factor = 0.75; image = 00298; x =  872; y = 449; confidence = 0.17; MISS
scale_factor = 0.75; image = 00293; x = 1162; y = 422; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00293; x = 1178; y = 417; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00298; x = 1333; y = 351; confidence = 0.00; MISS
scale_factor = 0.75; image = 00298; x =  153; y = 600; confidence = 0.33; MISS
scale_factor = 0.75; image = 00298; x =  300; y = 618; confidence = 0.31; MISS
scale_factor = 0.75; image = 00298; x =  394; y = 547; confidence = 0.18; MISS
scale_factor = 0.75; image = 00298; x =  632; y = 450; confidence = 0.56; MISS
scale_factor = 0.75; image = 00298; x =  708; y = 474; confidence = 0.45; MISS
scale_factor = 0.75; image = 00298; x =  790; y = 460; confidence = 0.62; MISS
scale_factor = 0.75; image = 00298; x =  819; y = 488; confidence = 0.57; MISS
scale_factor = 0.75; image = 00298; x = 1170; y = 591; confidence = 0.52; MISS
scale_factor = 0.75; image = 00293; x = 1170; y = 425; confidence = 0.88; HIT ***
scale_factor = 0.75; image = 00298; x = 1325; y = 533; confidence = 0.57; MISS
scale_factor = 0.75; image = 00298; x =  141; y = 673; confidence = 0.31; MISS
scale_factor = 0.75; image = 00298; x =  260; y = 709; confidence = 0.00; MISS
scale_factor = 0.75; image = 00298; x =  468; y = 663; confidence = 0.12; MISS
scale_factor = 0.75; image = 00298; x =  544; y = 666; confidence = 0.26; MISS
scale_factor = 0.75; image = 00298; x =  643; y = 607; confidence = 0.03; MISS
scale_factor = 0.75; image = 00298; x =  734; y = 631; confidence = 0.04; MISS
scale_factor = 0.75; image = 00298; x =  936; y = 574; confidence = 0.22; MISS
scale_factor = 0.75; image = 00298; x = 1178; y = 634; confidence = 0.12; MISS
scale_factor = 0.75; image = 00298; x = 1206; y = 686; confidence = 0.33; MISS
scale_factor = 0.75; image = 00298; x = 1338; y = 673; confidence = 0.27; MISS
### Current Image = 00293; Traffic signs searched =   24; Traffic signs found =   24; Best confidence = 0.989185; Percentage found = 100.00; HIT
### Current Image = 00293; Traffic signs searched =   25; Traffic signs found =   25; Best confidence = 0.943043; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00301.ppm
scale_factor = 0.75; image = 00307; x =  169; y = 140; confidence = 0.69; MISS
scale_factor = 0.75; image = 00307; x =  280; y = 197; confidence = 0.62; MISS
scale_factor = 0.75; image = 00307; x =  416; y = 146; confidence = 0.40; MISS
scale_factor = 0.75; image = 00307; x =  562; y = 144; confidence = 0.48; MISS
scale_factor = 0.75; image = 00307; x =  664; y = 149; confidence = 0.53; MISS
scale_factor = 0.75; image = 00307; x =  888; y = 177; confidence = 0.58; MISS
scale_factor = 0.75; image = 00307; x =  940; y = 116; confidence = 0.47; MISS
scale_factor = 0.75; image = 00307; x = 1062; y = 154; confidence = 0.56; MISS
scale_factor = 0.75; image = 00307; x = 1216; y = 136; confidence = 0.39; MISS
scale_factor = 0.75; image = 00307; x = 1301; y = 134; confidence = 0.41; MISS
scale_factor = 0.75; image = 00307; x =   92; y = 249; confidence = 0.39; MISS
scale_factor = 0.75; image = 00307; x =  308; y = 265; confidence = 0.50; MISS
scale_factor = 0.75; image = 00307; x =  404; y = 270; confidence = 0.31; MISS
scale_factor = 0.75; image = 00307; x =  560; y = 252; confidence = 0.47; MISS
scale_factor = 0.75; image = 00307; x =  642; y = 220; confidence = 0.46; MISS
scale_factor = 0.75; image = 00307; x =  770; y = 249; confidence = 0.32; MISS
scale_factor = 0.75; image = 00307; x =  938; y = 250; confidence = 0.63; MISS
scale_factor = 0.75; image = 00307; x = 1065; y = 214; confidence = 0.63; MISS
scale_factor = 0.75; image = 00307; x = 1249; y = 280; confidence = 0.63; MISS
scale_factor = 0.75; image = 00307; x = 1318; y = 384; confidence = 0.23; MISS
scale_factor = 0.75; image = 00307; x =  153; y = 440; confidence = 0.79; MISS
scale_factor = 0.75; image = 00307; x =  274; y = 441; confidence = 0.83; MISS
scale_factor = 0.75; image = 00307; x =  347; y = 417; confidence = 0.61; MISS
scale_factor = 0.75; image = 00307; x =  548; y = 392; confidence = 0.59; MISS
scale_factor = 0.75; image = 00307; x =  628; y = 382; confidence = 0.17; MISS
scale_factor = 0.75; image = 00307; x =  776; y = 396; confidence = 0.38; MISS
scale_factor = 0.75; image = 00307; x =  898; y = 442; confidence = 0.51; MISS
scale_factor = 0.75; image = 00301; x = 1094; y = 465; confidence = 0.96; HIT ***
scale_factor = 0.75; image = 00301; x = 1103; y = 468; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00307; x = 1343; y = 412; confidence = 0.17; MISS
scale_factor = 0.75; image = 00307; x =  134; y = 536; confidence = 0.83; MISS
scale_factor = 0.75; image = 00307; x =  308; y = 525; confidence = 0.79; MISS
scale_factor = 0.75; image = 00307; x =  392; y = 522; confidence = 0.39; MISS
scale_factor = 0.75; image = 00307; x =  560; y = 438; confidence = 0.52; MISS
scale_factor = 0.75; image = 00307; x =  777; y = 470; confidence = 0.20; MISS
scale_factor = 0.75; image = 00307; x =  812; y = 539; confidence = 0.52; MISS
scale_factor = 0.75; image = 00307; x =  919; y = 539; confidence = 0.32; MISS
scale_factor = 0.75; image = 00301; x = 1104; y = 462; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00301; x = 1110; y = 464; confidence = 0.96; HIT ***
scale_factor = 0.75; image = 00307; x = 1329; y = 426; confidence = 0.35; MISS
scale_factor = 0.75; image = 00307; x =  140; y = 670; confidence = 0.55; MISS
scale_factor = 0.75; image = 00307; x =  254; y = 646; confidence = 0.34; MISS
scale_factor = 0.75; image = 00307; x =  338; y = 572; confidence = 0.35; MISS
scale_factor = 0.75; image = 00307; x =  534; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00307; x =  668; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00307; x =  918; y = 656; confidence = 0.63; MISS
scale_factor = 0.75; image = 00307; x =  942; y = 670; confidence = 0.40; MISS
scale_factor = 0.75; image = 00307; x = 1048; y = 651; confidence = 0.47; MISS
scale_factor = 0.75; image = 00307; x = 1192; y = 685; confidence = 0.33; MISS
scale_factor = 0.75; image = 00307; x = 1336; y = 685; confidence = 0.45; MISS
### Current Image = 00301; Traffic signs searched =   26; Traffic signs found =   26; Best confidence = 0.999279; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00309.ppm
scale_factor = 0.75; image = 00314; x =  122; y = 146; confidence = 0.47; MISS
scale_factor = 0.75; image = 00314; x =  178; y = 146; confidence = 0.48; MISS
scale_factor = 0.75; image = 00314; x =  358; y = 198; confidence = 0.49; MISS
scale_factor = 0.75; image = 00314; x =  607; y = 197; confidence = 0.63; MISS
scale_factor = 0.75; image = 00314; x =  608; y = 201; confidence = 0.57; MISS
scale_factor = 0.75; image = 00314; x =  786; y =  43; confidence = 0.19; MISS
scale_factor = 0.75; image = 00314; x =  928; y = 232; confidence = 0.61; MISS
scale_factor = 0.75; image = 00314; x = 1095; y = 131; confidence = 0.41; MISS
scale_factor = 0.75; image = 00314; x = 1179; y =  84; confidence = 0.31; MISS
scale_factor = 0.75; image = 00314; x = 1330; y = 157; confidence = 0.03; MISS
scale_factor = 0.75; image = 00314; x =  130; y = 252; confidence = 0.60; MISS
scale_factor = 0.75; image = 00314; x =  261; y = 240; confidence = 0.12; MISS
scale_factor = 0.75; image = 00314; x =  383; y = 229; confidence = 0.55; MISS
scale_factor = 0.75; image = 00314; x =  614; y = 200; confidence = 0.62; MISS
scale_factor = 0.75; image = 00314; x =  627; y = 208; confidence = 0.49; MISS
scale_factor = 0.75; image = 00314; x =  878; y = 287; confidence = 0.49; MISS
scale_factor = 0.75; image = 00314; x =  928; y = 230; confidence = 0.63; MISS
scale_factor = 0.75; image = 00314; x = 1018; y = 177; confidence = 0.54; MISS
scale_factor = 0.75; image = 00314; x = 1328; y = 253; confidence = 0.36; MISS
scale_factor = 0.75; image = 00314; x = 1346; y = 276; confidence = 0.46; MISS
scale_factor = 0.75; image = 00309; x =  192; y = 395; confidence = 0.37; HIT ***
scale_factor = 0.75; image = 00309; x =  198; y = 391; confidence = 0.49; HIT ***
scale_factor = 0.75; image = 00314; x =  521; y = 360; confidence = 0.22; MISS
scale_factor = 0.75; image = 00314; x =  526; y = 358; confidence = 0.64; MISS
scale_factor = 0.75; image = 00314; x =  660; y = 364; confidence = 0.48; MISS
scale_factor = 0.75; image = 00314; x =  776; y = 370; confidence = 0.38; MISS
scale_factor = 0.75; image = 00314; x =  944; y = 368; confidence = 0.09; MISS
scale_factor = 0.75; image = 00309; x = 1191; y = 429; confidence = 0.90; HIT ***
scale_factor = 0.75; image = 00309; x = 1188; y = 416; confidence = 0.92; HIT ***
scale_factor = 0.75; image = 00314; x = 1340; y = 382; confidence = 0.08; MISS
scale_factor = 0.75; image = 00314; x =  102; y = 424; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  266; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  400; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  534; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  668; y = 404; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  872; y = 592; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  891; y = 413; confidence = 0.19; MISS
scale_factor = 0.75; image = 00314; x = 1058; y = 538; confidence = 0.20; MISS
scale_factor = 0.75; image = 00309; x = 1176; y = 430; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00314; x = 1286; y = 564; confidence = 0.26; MISS
scale_factor = 0.75; image = 00314; x =  132; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  266; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  400; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  534; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  668; y = 538; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  875; y = 595; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x =  945; y = 778; confidence = 0.07; MISS
scale_factor = 0.75; image = 00314; x =  976; y = 750; confidence = 0.26; MISS
scale_factor = 0.75; image = 00314; x = 1119; y = 749; confidence = 0.00; MISS
scale_factor = 0.75; image = 00314; x = 1289; y = 564; confidence = 0.23; MISS
### Current Image = 00309; Traffic signs searched =   27; Traffic signs found =   27; Best confidence = 0.972603; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00319.ppm
scale_factor = 0.75; image = 00333; x =  124; y = 165; confidence = 0.49; MISS
scale_factor = 0.75; image = 00333; x =  346; y = 233; confidence = 0.62; MISS
scale_factor = 0.75; image = 00333; x =  378; y = 240; confidence = 0.65; MISS
scale_factor = 0.75; image = 00333; x =  572; y = 165; confidence = 0.40; MISS
scale_factor = 0.75; image = 00333; x =  678; y = 130; confidence = 0.29; MISS
scale_factor = 0.75; image = 00333; x =  802; y = 154; confidence = 0.25; MISS
scale_factor = 0.75; image = 00333; x = 1022; y = 145; confidence = 0.30; MISS
scale_factor = 0.75; image = 00333; x = 1114; y = 103; confidence = 0.53; MISS
scale_factor = 0.75; image = 00333; x = 1199; y = 184; confidence = 0.66; MISS
scale_factor = 0.75; image = 00333; x = 1334; y = 141; confidence = 0.52; MISS
scale_factor = 0.75; image = 00333; x =  150; y = 213; confidence = 0.42; MISS
scale_factor = 0.75; image = 00333; x =  342; y = 236; confidence = 0.65; MISS
scale_factor = 0.75; image = 00333; x =  418; y = 244; confidence = 0.69; MISS
scale_factor = 0.75; image = 00319; x =  596; y = 344; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00319; x =  596; y = 342; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00333; x =  797; y = 268; confidence = 0.24; MISS
scale_factor = 0.75; image = 00333; x =  919; y = 236; confidence = 0.48; MISS
scale_factor = 0.75; image = 00333; x = 1102; y = 265; confidence = 0.49; MISS
scale_factor = 0.75; image = 00319; x = 1229; y = 380; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00333; x = 1309; y = 238; confidence = 0.61; MISS
scale_factor = 0.75; image = 00333; x =  142; y = 391; confidence = 0.06; MISS
scale_factor = 0.75; image = 00333; x =  246; y = 371; confidence = 0.30; MISS
scale_factor = 0.75; image = 00333; x =  364; y = 324; confidence = 0.32; MISS
scale_factor = 0.75; image = 00319; x =  596; y = 339; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00319; x =  594; y = 344; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00333; x =  858; y = 460; confidence = 0.17; MISS
scale_factor = 0.75; image = 00333; x = 1028; y = 387; confidence = 0.45; MISS
scale_factor = 0.75; image = 00333; x = 1029; y = 387; confidence = 0.48; MISS
scale_factor = 0.75; image = 00319; x = 1232; y = 376; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00319; x = 1230; y = 374; confidence = 0.97; HIT ***
scale_factor = 0.75; image = 00333; x =  169; y = 513; confidence = 0.49; MISS
scale_factor = 0.75; image = 00333; x =  274; y = 522; confidence = 0.14; MISS
scale_factor = 0.75; image = 00333; x =  406; y = 521; confidence = 0.44; MISS
scale_factor = 0.75; image = 00333; x =  590; y = 618; confidence = 0.47; MISS
scale_factor = 0.75; image = 00333; x =  622; y = 529; confidence = 0.33; MISS
scale_factor = 0.75; image = 00333; x =  797; y = 525; confidence = 0.07; MISS
scale_factor = 0.75; image = 00333; x =  860; y = 492; confidence = 0.22; MISS
scale_factor = 0.75; image = 00333; x = 1152; y = 436; confidence = 0.18; MISS
