# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 53
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00012.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00027.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
delta = 143
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
scale_factor = 0.70; image = 00073; x =  166; y = 127; confidence = 0.00; MISS
scale_factor = 0.70; image = 00307; x =  565; y = 450; confidence = 0.10; MISS
scale_factor = 0.70; image = 00307; x =  815; y = 556; confidence = 0.36; MISS
scale_factor = 0.70; image = 00307; x =  853; y = 572; confidence = 0.29; MISS
scale_factor = 0.70; image = 00307; x = 1036; y = 605; confidence = 0.51; MISS
scale_factor = 0.70; image = 00301; x = 1108; y = 460; confidence = 0.98; HIT ***
scale_factor = 0.70; image = 00307; x = 1277; y = 496; confidence = 0.10; MISS
scale_factor = 0.70; image = 00307; x =  173; y = 715; confidence = 0.40; MISS
scale_factor = 0.70; image = 00307; x =  199; y = 643; confidence = 0.37; MISS
scale_factor = 0.70; image = 00307; x =  410; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00307; x =  553; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00307; x =  834; y = 715; confidence = 0.13; MISS
scale_factor = 0.70; image = 00307; x =  893; y = 764; confidence = 0.62; MISS
scale_factor = 0.70; image = 00307; x =  919; y = 659; confidence = 0.70; MISS
scale_factor = 0.70; image = 00307; x = 1109; y = 788; confidence = 0.47; MISS
scale_factor = 0.70; image = 00307; x = 1287; y = 715; confidence = 0.16; MISS
### Current Image = 00301; Traffic signs searched =   23; Traffic signs found =   23; Best confidence = 0.976929; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00309.ppm
scale_factor = 0.70; image = 00314; x =   77; y = 182; confidence = 0.58; MISS
scale_factor = 0.70; image = 00314; x =  346; y = 208; confidence = 0.57; MISS
scale_factor = 0.70; image = 00314; x =  382; y = 212; confidence = 0.49; MISS
scale_factor = 0.70; image = 00314; x =  612; y =  40; confidence = 0.38; MISS
scale_factor = 0.70; image = 00314; x =  742; y = 146; confidence = 0.05; MISS
scale_factor = 0.70; image = 00314; x =  937; y = 228; confidence = 0.57; MISS
scale_factor = 0.70; image = 00314; x =  938; y = 225; confidence = 0.57; MISS
scale_factor = 0.70; image = 00314; x = 1153; y = 116; confidence = 0.51; MISS
scale_factor = 0.70; image = 00314; x = 1194; y =  91; confidence = 0.79; MISS
scale_factor = 0.70; image = 00314; x =  126; y = 237; confidence = 0.44; MISS
scale_factor = 0.70; image = 00314; x =  341; y = 211; confidence = 0.62; MISS
scale_factor = 0.70; image = 00314; x =  420; y = 276; confidence = 0.34; MISS
scale_factor = 0.70; image = 00314; x =  567; y = 276; confidence = 0.08; MISS
scale_factor = 0.70; image = 00314; x =  728; y = 283; confidence = 0.51; MISS
scale_factor = 0.70; image = 00314; x =  925; y = 295; confidence = 0.10; MISS
scale_factor = 0.70; image = 00314; x =  999; y = 284; confidence = 0.35; MISS
scale_factor = 0.70; image = 00309; x = 1174; y = 413; confidence = 0.82; HIT ***
scale_factor = 0.70; image = 00314; x = 1251; y = 219; confidence = 0.26; MISS
scale_factor = 0.70; image = 00309; x =  208; y = 400; confidence = 0.42; HIT ***
scale_factor = 0.70; image = 00309; x =  209; y = 402; confidence = 0.37; HIT ***
scale_factor = 0.70; image = 00314; x =  495; y = 353; confidence = 0.39; MISS
scale_factor = 0.70; image = 00314; x =  577; y = 359; confidence = 0.43; MISS
scale_factor = 0.70; image = 00314; x =  844; y = 390; confidence = 0.52; MISS
scale_factor = 0.70; image = 00314; x =  845; y = 393; confidence = 0.54; MISS
scale_factor = 0.70; image = 00314; x =  926; y = 349; confidence = 0.37; MISS
scale_factor = 0.70; image = 00309; x = 1173; y = 417; confidence = 0.88; HIT ***
scale_factor = 0.70; image = 00309; x = 1191; y = 426; confidence = 0.91; HIT ***
scale_factor = 0.70; image = 00314; x =  123; y = 714; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  286; y = 572; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  409; y = 714; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  594; y = 714; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  748; y = 687; confidence = 0.01; MISS
scale_factor = 0.70; image = 00314; x =  928; y = 625; confidence = 0.03; MISS
scale_factor = 0.70; image = 00314; x = 1107; y = 519; confidence = 0.02; MISS
scale_factor = 0.70; image = 00314; x = 1176; y = 442; confidence = 0.70; MISS
scale_factor = 0.70; image = 00314; x = 1289; y = 563; confidence = 0.18; MISS
scale_factor = 0.70; image = 00314; x =   21; y = 771; confidence = 0.40; MISS
scale_factor = 0.70; image = 00314; x =  267; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  449; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  592; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  748; y = 670; confidence = 0.00; MISS
scale_factor = 0.70; image = 00314; x =  963; y = 787; confidence = 0.37; MISS
scale_factor = 0.70; image = 00314; x =  981; y = 764; confidence = 0.12; MISS
scale_factor = 0.70; image = 00314; x = 1146; y = 710; confidence = 0.08; MISS
scale_factor = 0.70; image = 00314; x = 1302; y = 775; confidence = 0.01; MISS
### Current Image = 00309; Traffic signs searched =   24; Traffic signs found =   24; Best confidence = 0.910598; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00319.ppm
scale_factor = 0.70; image = 00333; x =  140; y = 148; confidence = 0.13; MISS
scale_factor = 0.70; image = 00333; x =  270; y = 141; confidence = 0.30; MISS
scale_factor = 0.70; image = 00333; x =  439; y = 124; confidence = 0.08; MISS
scale_factor = 0.70; image = 00333; x =  567; y = 143; confidence = 0.30; MISS
scale_factor = 0.70; image = 00333; x =  692; y = 133; confidence = 0.54; MISS
scale_factor = 0.70; image = 00333; x =  863; y = 130; confidence = 0.00; MISS
scale_factor = 0.70; image = 00333; x = 1017; y = 111; confidence = 0.50; MISS
scale_factor = 0.70; image = 00333; x = 1127; y = 138; confidence = 0.57; MISS
scale_factor = 0.70; image = 00333; x = 1330; y = 143; confidence = 0.50; MISS
scale_factor = 0.70; image = 00333; x =  202; y = 219; confidence = 0.40; MISS
scale_factor = 0.70; image = 00333; x =  243; y = 296; confidence = 0.40; MISS
scale_factor = 0.70; image = 00333; x =  386; y = 326; confidence = 0.44; MISS
scale_factor = 0.70; image = 00319; x =  599; y = 336; confidence = 0.91; HIT ***
scale_factor = 0.70; image = 00319; x =  598; y = 341; confidence = 0.95; HIT ***
scale_factor = 0.70; image = 00333; x =  890; y = 279; confidence = 0.51; MISS
scale_factor = 0.70; image = 00333; x =  998; y = 229; confidence = 0.43; MISS
scale_factor = 0.70; image = 00319; x = 1213; y = 373; confidence = 0.90; HIT ***
scale_factor = 0.70; image = 00319; x = 1235; y = 376; confidence = 0.92; HIT ***
scale_factor = 0.70; image = 00333; x =   80; y = 407; confidence = 0.37; MISS
scale_factor = 0.70; image = 00333; x =  321; y = 444; confidence = 0.48; MISS
scale_factor = 0.70; image = 00333; x =  402; y = 424; confidence = 0.34; MISS
scale_factor = 0.70; image = 00319; x =  594; y = 339; confidence = 0.99; HIT ***
scale_factor = 0.70; image = 00319; x =  602; y = 352; confidence = 0.76; HIT ***
scale_factor = 0.70; image = 00333; x =  849; y = 426; confidence = 0.11; MISS
scale_factor = 0.70; image = 00333; x =  971; y = 387; confidence = 0.40; MISS
scale_factor = 0.70; image = 00319; x = 1230; y = 377; confidence = 0.96; HIT ***
scale_factor = 0.70; image = 00319; x = 1232; y = 380; confidence = 0.94; HIT ***
scale_factor = 0.70; image = 00333; x =  175; y = 625; confidence = 0.33; MISS
scale_factor = 0.70; image = 00333; x =  358; y = 594; confidence = 0.36; MISS
scale_factor = 0.70; image = 00333; x =  409; y = 517; confidence = 0.44; MISS
scale_factor = 0.70; image = 00333; x =  601; y = 559; confidence = 0.30; MISS
scale_factor = 0.70; image = 00333; x =  720; y = 609; confidence = 0.42; MISS
scale_factor = 0.70; image = 00333; x =  738; y = 557; confidence = 0.20; MISS
scale_factor = 0.70; image = 00333; x =  938; y = 455; confidence = 0.00; MISS
scale_factor = 0.70; image = 00333; x = 1177; y = 439; confidence = 0.22; MISS
scale_factor = 0.70; image = 00333; x = 1350; y = 476; confidence = 0.05; MISS
scale_factor = 0.70; image = 00333; x =  198; y = 699; confidence = 0.40; MISS
scale_factor = 0.70; image = 00333; x =  295; y = 725; confidence = 0.09; MISS
scale_factor = 0.70; image = 00333; x =  386; y = 722; confidence = 0.39; MISS
scale_factor = 0.70; image = 00333; x =  509; y = 668; confidence = 0.32; MISS
scale_factor = 0.70; image = 00333; x =  718; y = 608; confidence = 0.43; MISS
scale_factor = 0.70; image = 00333; x =  781; y = 596; confidence = 0.02; MISS
scale_factor = 0.70; image = 00333; x =  982; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00333; x = 1164; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00333; x = 1268; y = 800; confidence = 0.00; MISS
### Current Image = 00319; Traffic signs searched =   25; Traffic signs found =   25; Best confidence = 0.955299; Percentage found = 100.00; HIT
### Current Image = 00319; Traffic signs searched =   26; Traffic signs found =   26; Best confidence = 0.987743; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00322.ppm
scale_factor = 0.70; image = 00338; x =  195; y =  94; confidence = 0.11; MISS
scale_factor = 0.70; image = 00338; x =  291; y = 148; confidence = 0.09; MISS
scale_factor = 0.70; image = 00338; x =  417; y = 156; confidence = 0.41; MISS
scale_factor = 0.70; image = 00338; x =  510; y = 195; confidence = 0.01; MISS
scale_factor = 0.70; image = 00338; x =  724; y = 134; confidence = 0.09; MISS
scale_factor = 0.70; image = 00338; x =  848; y = 120; confidence = 0.36; MISS
scale_factor = 0.70; image = 00338; x =  998; y = 183; confidence = 0.53; MISS
scale_factor = 0.70; image = 00338; x = 1181; y = 240; confidence = 0.56; MISS
scale_factor = 0.70; image = 00338; x = 1287; y = 143; confidence = 0.23; MISS
scale_factor = 0.70; image = 00338; x =  149; y = 270; confidence = 0.14; MISS
scale_factor = 0.70; image = 00322; x =  365; y = 371; confidence = 0.80; HIT ***
scale_factor = 0.70; image = 00322; x =  362; y = 365; confidence = 0.79; HIT ***
scale_factor = 0.70; image = 00338; x =  575; y = 273; confidence = 0.40; MISS
scale_factor = 0.70; image = 00338; x =  675; y = 303; confidence = 0.39; MISS
scale_factor = 0.70; image = 00338; x =  861; y = 274; confidence = 0.32; MISS
scale_factor = 0.70; image = 00338; x =  998; y = 286; confidence = 0.36; MISS
scale_factor = 0.70; image = 00338; x = 1150; y = 246; confidence = 0.62; MISS
scale_factor = 0.70; image = 00338; x = 1307; y = 286; confidence = 0.51; MISS
scale_factor = 0.70; image = 00338; x =   46; y = 350; confidence = 0.25; MISS
scale_factor = 0.70; image = 00322; x =  363; y = 372; confidence = 0.83; HIT ***
scale_factor = 0.70; image = 00322; x =  367; y = 379; confidence = 0.72; HIT ***
scale_factor = 0.70; image = 00338; x =  500; y = 376; confidence = 0.28; MISS
scale_factor = 0.70; image = 00338; x =  762; y = 420; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  858; y = 424; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  996; y = 427; confidence = 0.07; MISS
scale_factor = 0.70; image = 00322; x = 1191; y = 459; confidence = 0.79; HIT ***
scale_factor = 0.70; image = 00322; x = 1192; y = 459; confidence = 0.74; HIT ***
scale_factor = 0.70; image = 00338; x =  158; y = 513; confidence = 0.09; MISS
scale_factor = 0.70; image = 00338; x =  270; y = 500; confidence = 0.10; MISS
scale_factor = 0.70; image = 00338; x =  357; y = 507; confidence = 0.28; MISS
scale_factor = 0.70; image = 00338; x =  530; y = 462; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  699; y = 459; confidence = 0.03; MISS
scale_factor = 0.70; image = 00338; x =  920; y = 619; confidence = 0.03; MISS
scale_factor = 0.70; image = 00338; x =  986; y = 635; confidence = 0.01; MISS
scale_factor = 0.70; image = 00322; x = 1190; y = 455; confidence = 0.80; HIT ***
scale_factor = 0.70; image = 00338; x = 1322; y = 552; confidence = 0.38; MISS
scale_factor = 0.70; image = 00338; x =  120; y = 632; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  281; y = 629; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  410; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  553; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  696; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00338; x =  900; y = 663; confidence = 0.13; MISS
scale_factor = 0.70; image = 00338; x = 1023; y = 745; confidence = 0.01; MISS
scale_factor = 0.70; image = 00338; x = 1147; y = 686; confidence = 0.07; MISS
scale_factor = 0.70; image = 00338; x = 1332; y = 705; confidence = 0.37; MISS
### Current Image = 00322; Traffic signs searched =   27; Traffic signs found =   27; Best confidence = 0.795242; Percentage found = 100.00; HIT
### Current Image = 00322; Traffic signs searched =   28; Traffic signs found =   28; Best confidence = 0.828407; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00334.ppm
scale_factor = 0.70; image = 00340; x =   96; y = 199; confidence = 0.61; MISS
scale_factor = 0.70; image = 00340; x =  220; y = 246; confidence = 0.62; MISS
scale_factor = 0.70; image = 00340; x =  424; y =  88; confidence = 0.37; MISS
scale_factor = 0.70; image = 00340; x =  584; y = 156; confidence = 0.30; MISS
scale_factor = 0.70; image = 00340; x =  708; y = 156; confidence = 0.37; MISS
scale_factor = 0.70; image = 00340; x =  829; y = 188; confidence = 0.25; MISS
scale_factor = 0.70; image = 00340; x = 1016; y = 152; confidence = 0.40; MISS
scale_factor = 0.70; image = 00340; x = 1105; y = 190; confidence = 0.66; MISS
scale_factor = 0.70; image = 00340; x = 1313; y = 158; confidence = 0.45; MISS
scale_factor = 0.70; image = 00340; x =  220; y = 247; confidence = 0.54; MISS
scale_factor = 0.70; image = 00334; x =  333; y = 312; confidence = 0.65; HIT ***
scale_factor = 0.70; image = 00340; x =  429; y = 291; confidence = 0.10; MISS
scale_factor = 0.70; image = 00340; x =  547; y = 227; confidence = 0.35; MISS
scale_factor = 0.70; image = 00334; x =  774; y = 355; confidence = 0.60; HIT ***
scale_factor = 0.70; image = 00340; x =  819; y = 284; confidence = 0.55; MISS
scale_factor = 0.70; image = 00340; x =  958; y = 280; confidence = 0.58; MISS
scale_factor = 0.70; image = 00340; x = 1104; y = 191; confidence = 0.65; MISS
scale_factor = 0.70; image = 00340; x = 1316; y = 201; confidence = 0.68; MISS
scale_factor = 0.70; image = 00340; x =   44; y = 519; confidence = 0.66; MISS
scale_factor = 0.70; image = 00334; x =  345; y = 309; confidence = 0.62; HIT ***
scale_factor = 0.70; image = 00334; x =  360; y = 333; confidence = 0.58; HIT ***
scale_factor = 0.70; image = 00340; x =  601; y = 461; confidence = 0.35; MISS
scale_factor = 0.70; image = 00334; x =  774; y = 349; confidence = 0.50; HIT ***
scale_factor = 0.70; image = 00334; x =  771; y = 350; confidence = 0.47; HIT ***
scale_factor = 0.70; image = 00340; x =  908; y = 482; confidence = 0.10; MISS
scale_factor = 0.70; image = 00340; x = 1279; y = 429; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x = 1278; y = 400; confidence = 0.45; MISS
scale_factor = 0.70; image = 00340; x =   44; y = 516; confidence = 0.67; MISS
scale_factor = 0.70; image = 00340; x =  186; y = 473; confidence = 0.18; MISS
scale_factor = 0.70; image = 00340; x =  546; y = 506; confidence = 0.02; MISS
scale_factor = 0.70; image = 00340; x =  607; y = 455; confidence = 0.38; MISS
scale_factor = 0.70; image = 00340; x =  645; y = 567; confidence = 0.11; MISS
scale_factor = 0.70; image = 00340; x =  863; y = 574; confidence = 0.19; MISS
scale_factor = 0.70; image = 00340; x =  949; y = 546; confidence = 0.01; MISS
scale_factor = 0.70; image = 00340; x = 1141; y = 577; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x = 1287; y = 572; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x =  100; y = 706; confidence = 0.10; MISS
scale_factor = 0.70; image = 00340; x =  267; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x =  449; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x =  572; y = 715; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x =  800; y = 668; confidence = 0.29; MISS
scale_factor = 0.70; image = 00340; x =  799; y = 668; confidence = 0.27; MISS
scale_factor = 0.70; image = 00340; x =  919; y = 610; confidence = 0.08; MISS
scale_factor = 0.70; image = 00340; x = 1164; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00340; x = 1307; y = 800; confidence = 0.00; MISS
### Current Image = 00334; Traffic signs searched =   29; Traffic signs found =   29; Best confidence = 0.648161; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00360.ppm
scale_factor = 0.70; image = 00367; x =  118; y = 117; confidence = 0.21; MISS
scale_factor = 0.70; image = 00360; x =  273; y = 269; confidence = 0.82; HIT ***
scale_factor = 0.70; image = 00367; x =  382; y = 101; confidence = 0.49; MISS
scale_factor = 0.70; image = 00367; x =  582; y = 136; confidence = 0.26; MISS
scale_factor = 0.70; image = 00367; x =  782; y = 136; confidence = 0.58; MISS
scale_factor = 0.70; image = 00367; x =  853; y = 143; confidence = 0.36; MISS
scale_factor = 0.70; image = 00367; x = 1024; y = 136; confidence = 0.48; MISS
scale_factor = 0.70; image = 00367; x = 1027; y = 134; confidence = 0.20; MISS
scale_factor = 0.70; image = 00367; x = 1282; y =  86; confidence = 0.39; MISS
scale_factor = 0.70; image = 00360; x =  270; y = 281; confidence = 0.83; HIT ***
scale_factor = 0.70; image = 00360; x =  277; y = 289; confidence = 0.76; HIT ***
scale_factor = 0.70; image = 00367; x =  362; y = 213; confidence = 0.44; MISS
scale_factor = 0.70; image = 00367; x =  549; y = 189; confidence = 0.49; MISS
scale_factor = 0.70; image = 00367; x =  730; y = 346; confidence = 0.26; MISS
scale_factor = 0.70; image = 00367; x =  849; y = 291; confidence = 0.06; MISS
scale_factor = 0.70; image = 00360; x = 1057; y = 286; confidence = 0.89; HIT ***
scale_factor = 0.70; image = 00360; x = 1051; y = 286; confidence = 0.89; HIT ***
scale_factor = 0.70; image = 00367; x = 1265; y = 312; confidence = 0.19; MISS
scale_factor = 0.70; image = 00367; x =  176; y = 413; confidence = 0.51; MISS
scale_factor = 0.70; image = 00367; x =  296; y = 423; confidence = 0.19; MISS
scale_factor = 0.70; image = 00367; x =  446; y = 465; confidence = 0.45; MISS
scale_factor = 0.70; image = 00367; x =  588; y = 454; confidence = 0.09; MISS
scale_factor = 0.70; image = 00367; x =  754; y = 413; confidence = 0.25; MISS
scale_factor = 0.70; image = 00367; x =  890; y = 444; confidence = 0.37; MISS
scale_factor = 0.70; image = 00360; x = 1054; y = 306; confidence = 0.85; HIT ***
scale_factor = 0.70; image = 00367; x = 1150; y = 461; confidence = 0.60; MISS
scale_factor = 0.70; image = 00367; x = 1310; y = 452; confidence = 0.16; MISS
